movieID,faqTitle,faqContent,faqUrl
VGhlIElkZWEgb2YgWW91,Who is the director of The Idea of You?,Michael Showalter,/name/nm0795290/?ref_=ttfaq
VGhlIElkZWEgb2YgWW91,Who is the composer for The Idea of You?,Siddhartha Khosla,/name/nm5260672/?ref_=ttfaq
VGhlIElkZWEgb2YgWW91,Who is the producer of The Idea of You?,"Anne Hathaway, Gabrielle Union, Robinne Lee, Michael Showalter, Cathy Schulman, Eric Hayes, Jeff Morrone, and Jordana Mollick",/name/nm0004266/?ref_=ttfaq
VGhlIElkZWEgb2YgWW91,Who is the executive producer of The Idea of You?,"Jennifer Westfeldt, Douglas Jones, and Jason Babiszewski",/name/nm0922724/?ref_=ttfaq
VGhlIElkZWEgb2YgWW91,Who is the cinematographer for The Idea of You?,Jim Frohna,/name/nm0296255/?ref_=ttfaq
VGhlIElkZWEgb2YgWW91,Who is the editor of The Idea of You?,Peter Teschner,/name/nm0856249/?ref_=ttfaq
VGhlIElkZWEgb2YgWW91,What is the plot of The Idea of You?,"Solène, a 40-year-old single mom, begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.",
VGhlIElkZWEgb2YgWW91,What is The Idea of You rated?,R,
VGhlIElkZWEgb2YgWW91,What genre is The Idea of You?,Drama and Romance,
VGhlIElkZWEgb2YgWW91,,,
VGhlIElkZWEgb2YgWW91,,,
U3BsaXQ=,How long is Split?,1 hour and 57 minutes,
U3BsaXQ=,When was Split released?,"January 20, 2017",
U3BsaXQ=,What is the IMDb rating of Split?,7.3 out of 10,
U3BsaXQ=,Who stars in Split?,"James McAvoy, Anya Taylor-Joy, and Haley Lu Richardson",/name/nm0564215/?ref_=ttfaq
U3BsaXQ=,Who wrote Split?,M. Night Shyamalan,/name/nm0796117/?ref_=ttfaq
U3BsaXQ=,Who directed Split?,M. Night Shyamalan,/name/nm0796117/?ref_=ttfaq
U3BsaXQ=,Who was the composer for Split?,West Dylan Thordson,/name/nm3602603/?ref_=ttfaq
U3BsaXQ=,Who was the producer of Split?,"M. Night Shyamalan, Jason Blum, and Marc Bienstock",/name/nm0796117/?ref_=ttfaq
U3BsaXQ=,Who was the executive producer of Split?,"Ashwin Rajan, Buddy Patrick, Kevin Scott Frakes, and Steven Schneider",/name/nm2248864/?ref_=ttfaq
U3BsaXQ=,Who was the cinematographer for Split?,Mike Gioulakis,/name/nm1227638/?ref_=ttfaq
U3BsaXQ=,Who was the editor of Split?,Luke Ciarrocchi,/name/nm3002063/?ref_=ttfaq
U3BsaXQ=,Who are the characters in Split?,"Kevin Wendell Crumb, Hedwig, The Beast, Dennis, Patricia, Casey Cooke, Dr. Karen Fletcher, Claire, Marcia, Uncle John, and others",
U3BsaXQ=,What is the plot of Split?,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,
U3BsaXQ=,What was the budget for Split?,$9 million,
U3BsaXQ=,How much did Split earn at the worldwide box office?,$278 million,
U3BsaXQ=,How much did Split earn at the US box office?,$138 million,
U3BsaXQ=,What is Split rated?,PG-13,
U3BsaXQ=,What genre is Split?,Horror and Thriller,
U3BsaXQ=,How many awards has Split won?,10 awards,
U3BsaXQ=,How many awards has Split been nominated for?,37 nominations,
U3BsaXQ=,,,
U3BsaXQ=,,,
TG92ZQ==,Runtime,,
TG92ZQ==,Sound mix,,
TG92ZQ==,Color,,
TG92ZQ==,Aspect ratio,,
TG92ZQ==,Camera,,
TG92ZQ==,Negative Format,,
TG92ZQ==,Cinematographic Process,,
TG92ZQ==,Printed Film Format,,
TG92ZQ==,,,
TG92ZQ==,,,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,How long is Wicked Little Letters?,1 hour and 40 minutes,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,When was Wicked Little Letters released?,"March 29, 2024",
V2lja2VkIExpdHRsZSBMZXR0ZXJz,What is the IMDb rating of Wicked Little Letters?,7.1 out of 10,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who stars in Wicked Little Letters?,"Olivia Colman, Jessie Buckley, and Timothy Spall",/name/nm1469236/?ref_=ttfaq
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who wrote Wicked Little Letters?,Jonny Sweet,/name/nm3019055/?ref_=ttfaq
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who directed Wicked Little Letters?,Thea Sharrock,/name/nm4824763/?ref_=ttfaq
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who was the composer for Wicked Little Letters?,Isobel Waller-Bridge,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who was the producer of Wicked Little Letters?,"Olivia Colman, Peter Czernin, Graham Broadbent, Ed Sinclair, and Jo Wallett",/name/nm1469236/?ref_=ttfaq
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who was the executive producer of Wicked Little Letters?,"Simon Bird, Anna Marsh, Ben Knight, Daniel Battsek, Diarmuid McKeown, Farhana Bhula, Joe Naftalin, Ollie Madden, and Ron Halpern",/name/nm3020713/?ref_=ttfaq
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who was the cinematographer for Wicked Little Letters?,Ben Davis,/name/nm1023204/?ref_=ttfaq
V2lja2VkIExpdHRsZSBMZXR0ZXJz,Who was the editor of Wicked Little Letters?,Melanie Oliver,/name/nm0646941/?ref_=ttfaq
V2lja2VkIExpdHRsZSBMZXR0ZXJz,What is the plot of Wicked Little Letters?,"When people in Littlehampton--including conservative local Edith--begin to receive letters full of hilarious profanities, rowdy Irish migrant Rose is charged with the crime. Suspecting that something is amiss, the town's women investigate.",
V2lja2VkIExpdHRsZSBMZXR0ZXJz,What was the budget for Wicked Little Letters?,12.6 million,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,How much did Wicked Little Letters earn at the worldwide box office?,$8.09 million,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,How much did Wicked Little Letters earn at the US box office?,$3.78 million,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,What is Wicked Little Letters rated?,R,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,What genre is Wicked Little Letters?,"Comedy, Comedy Drama, Crime Drama, Crime, Drama, Historical Drama, Historical, and Mystery",
V2lja2VkIExpdHRsZSBMZXR0ZXJz,,,
V2lja2VkIExpdHRsZSBMZXR0ZXJz,,,
TWVu,How long is Men?,1 hour and 40 minutes,
TWVu,When was Men released?,"May 20, 2022",
TWVu,What is the IMDb rating of Men?,6.1 out of 10,
TWVu,Who stars in Men?,"Jessie Buckley, Rory Kinnear, and Paapa Essiedu",/name/nm2976580/?ref_=ttfaq
TWVu,Who wrote Men?,Alex Garland,/name/nm0307497/?ref_=ttfaq
TWVu,Who directed Men?,Alex Garland,/name/nm0307497/?ref_=ttfaq
TWVu,Who was the composer for Men?,Geoff Barrow and Ben Salisbury,/name/nm0057856/?ref_=ttfaq
TWVu,Who was the producer of Men?,Andrew Macdonald and Allon Reich,/name/nm0531602/?ref_=ttfaq
TWVu,Who was the cinematographer for Men?,Rob Hardy,/name/nm1134771/?ref_=ttfaq
TWVu,Who was the editor of Men?,Jake Roberts,/name/nm1075638/?ref_=ttfaq
TWVu,What is the plot of Men?,A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.,
TWVu,How much did Men earn at the worldwide box office?,$11.2 million,
TWVu,How much did Men earn at the US box office?,$7.59 million,
TWVu,What is Men rated?,R,
TWVu,What genre is Men?,"Drama, Fantasy, Horror, and Thriller",
TWVu,How many awards has Men won?,2 awards,
TWVu,How many awards has Men been nominated for?,37 nominations,
TWVu,,,
TWVu,,,
SnVzdGljZSBMZWFndWU6IENyaXNpcyBvbiBJbmZpbml0ZSBFYXJ0aHMgLSBQYXJ0IFR3bw==,Runtime,,
SnVzdGljZSBMZWFndWU6IENyaXNpcyBvbiBJbmZpbml0ZSBFYXJ0aHMgLSBQYXJ0IFR3bw==,Color,,
SnVzdGljZSBMZWFndWU6IENyaXNpcyBvbiBJbmZpbml0ZSBFYXJ0aHMgLSBQYXJ0IFR3bw==,,,
SnVzdGljZSBMZWFndWU6IENyaXNpcyBvbiBJbmZpbml0ZSBFYXJ0aHMgLSBQYXJ0IFR3bw==,,,
VGhlIEhvbGRvdmVycw==,How long is The Holdovers?,2 hours and 13 minutes,
VGhlIEhvbGRvdmVycw==,When was The Holdovers released?,"November 10, 2023",
VGhlIEhvbGRvdmVycw==,What is the IMDb rating of The Holdovers?,8 out of 10,
VGhlIEhvbGRvdmVycw==,Who stars in The Holdovers?,"Paul Giamatti, Da'Vine Joy Randolph, and Dominic Sessa",/name/nm0316079/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,Who wrote The Holdovers?,David Hemingson,/name/nm0376003/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,Who directed The Holdovers?,Alexander Payne,/name/nm0668247/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,Who was the composer for The Holdovers?,Mark Orton,/name/nm0651366/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,Who was the producer of The Holdovers?,"David Hemingson, Mark Johnson, and Bill Block",/name/nm0376003/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,Who was the executive producer of The Holdovers?,"Andrew Golov, Chris Stinson, Thom Zadra, and Tom Williams",/name/nm0326632/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,Who was the cinematographer for The Holdovers?,Eigil Bryld,/name/nm0117381/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,Who was the editor of The Holdovers?,Kevin Tent,/name/nm0855188/?ref_=ttfaq
VGhlIEhvbGRvdmVycw==,What is the plot of The Holdovers?,A cranky history teacher at a prep school is forced to remain on campus over the holidays with a grieving cook and a troubled student who has no place to go.,
VGhlIEhvbGRvdmVycw==,What was the budget for The Holdovers?,13 million,
VGhlIEhvbGRvdmVycw==,How much did The Holdovers earn at the worldwide box office?,$43.1 million,
VGhlIEhvbGRvdmVycw==,How much did The Holdovers earn at the US box office?,$20.4 million,
VGhlIEhvbGRvdmVycw==,What is The Holdovers rated?,R,
VGhlIEhvbGRvdmVycw==,What genre is The Holdovers?,"Christmas, Comedy, Comedy Drama, and Drama",
VGhlIEhvbGRvdmVycw==,How many awards has The Holdovers won?,132 awards,
VGhlIEhvbGRvdmVycw==,How many awards has The Holdovers been nominated for?,329 nominations,
VGhlIEhvbGRvdmVycw==,,,
VGhlIEhvbGRvdmVycw==,,,
U2FzcXVhdGNoIFN1bnNldA==,Runtime,,
U2FzcXVhdGNoIFN1bnNldA==,Color,,
U2FzcXVhdGNoIFN1bnNldA==,,,
U2FzcXVhdGNoIFN1bnNldA==,,,
TWFkIE1heDogRnVyeSBSb2Fk,,,
TWFkIE1heDogRnVyeSBSb2Fk,,,
RmFiYnJpY2FudGUgZGkgbGFjcmltZQ==,Runtime,,
RmFiYnJpY2FudGUgZGkgbGFjcmltZQ==,Sound mix,,
RmFiYnJpY2FudGUgZGkgbGFjcmltZQ==,Color,,
RmFiYnJpY2FudGUgZGkgbGFjcmltZQ==,,,
RmFiYnJpY2FudGUgZGkgbGFjcmltZQ==,,,
RGVhZHBvb2w=,How long is Deadpool?,1 hour and 48 minutes,
RGVhZHBvb2w=,When was Deadpool released?,"February 12, 2016",
RGVhZHBvb2w=,What is the IMDb rating of Deadpool?,8 out of 10,
RGVhZHBvb2w=,Who stars in Deadpool?,"Ryan Reynolds, Morena Baccarin, and T.J. Miller",/name/nm0005351/?ref_=ttfaq
RGVhZHBvb2w=,Who wrote Deadpool?,Rhett Reese and Paul Wernick,/name/nm1014201/?ref_=ttfaq
RGVhZHBvb2w=,Who directed Deadpool?,Tim Miller,/name/nm1783265/?ref_=ttfaq
RGVhZHBvb2w=,Who was the composer for Deadpool?,Tom Holkenborg,/name/nm0432725/?ref_=ttfaq
RGVhZHBvb2w=,Who was the producer of Deadpool?,"Ryan Reynolds, Simon Kinberg, and Lauren Shuler Donner",/name/nm0005351/?ref_=ttfaq
RGVhZHBvb2w=,Who was the executive producer of Deadpool?,"Stan Lee, Rhett Reese, Paul Wernick, Aditya Sood, John J. Kelly, and Jonathon Komack Martin",/name/nm0498278/?ref_=ttfaq
RGVhZHBvb2w=,Who was the cinematographer for Deadpool?,Ken Seng,/name/nm1092952/?ref_=ttfaq
RGVhZHBvb2w=,Who was the editor of Deadpool?,Julian Clarke,/name/nm1026592/?ref_=ttfaq
RGVhZHBvb2w=,Who are the characters in Deadpool?,"Deadpool, Wade Wilson, Dopinder, Ajax, Colossus, Negasonic Teenage Warhead, Weasel, Vanessa, Arcade Ticket Taker, Recruiter, and others",
RGVhZHBvb2w=,What is the plot of Deadpool?,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",
RGVhZHBvb2w=,What was the budget for Deadpool?,$58 million,
RGVhZHBvb2w=,How much did Deadpool earn at the worldwide box office?,$783 million,
RGVhZHBvb2w=,How much did Deadpool earn at the US box office?,$363 million,
RGVhZHBvb2w=,What is Deadpool rated?,R,
RGVhZHBvb2w=,What genre is Deadpool?,Action and Comedy,
RGVhZHBvb2w=,How many awards has Deadpool won?,29 awards,
RGVhZHBvb2w=,How many awards has Deadpool been nominated for?,107 nominations,
RGVhZHBvb2w=,,,
RGVhZHBvb2w=,,,
VGhlIEJyaWNrbGF5ZXI=,How long is The Bricklayer?,1 hour and 50 minutes,
VGhlIEJyaWNrbGF5ZXI=,When was The Bricklayer released?,"January 5, 2024",
VGhlIEJyaWNrbGF5ZXI=,What is the IMDb rating of The Bricklayer?,5.1 out of 10,
VGhlIEJyaWNrbGF5ZXI=,Who stars in The Bricklayer?,"Aaron Eckhart, Nina Dobrev, and Clifton Collins Jr.",/name/nm0001173/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,Who wrote The Bricklayer?,"Pete Travis, Marc Moss, Hanna Weg, Matt Johnson, and Noah Boyd",/name/nm0871428/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,Who directed The Bricklayer?,Renny Harlin,/name/nm0001317/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,Who was the composer for The Bricklayer?,Walter Mair,/name/nm2656171/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,Who was the producer of The Bricklayer?,"Gerard Butler, Avi Lerner, Boaz Davidson, Alan Siegel, Heidi Jo Markel, Jeffrey Greenstein, Jonathan Yunger, Les Weldon, Robert Van Norden, Trevor Short, and others",/name/nm0124930/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,Who was the executive producer of The Bricklayer?,"Avi Lerner, Boaz Davidson, Darina Pavlova, Erik Lindsay, Tanner Mobley, and Trevor Short",/name/nm0503592/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,Who was the cinematographer for The Bricklayer?,Matti Eerikäinen,/name/nm2274242/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,Who was the editor of The Bricklayer?,Iain Erskine,/name/nm0259846/?ref_=ttfaq
VGhlIEJyaWNrbGF5ZXI=,What is the plot of The Bricklayer?,An ex-CIA agent is reactivated when an extortionist targets the agency.,
VGhlIEJyaWNrbGF5ZXI=,What was the budget for The Bricklayer?,$23.9 million,
VGhlIEJyaWNrbGF5ZXI=,How much did The Bricklayer earn at the worldwide box office?,"$724,000",
VGhlIEJyaWNrbGF5ZXI=,What is The Bricklayer rated?,R,
VGhlIEJyaWNrbGF5ZXI=,What genre is The Bricklayer?,Action and Thriller,
VGhlIEJyaWNrbGF5ZXI=,,,
VGhlIEJyaWNrbGF5ZXI=,,,
RXhwZW5kNGJsZXM=,How long is The Expendables 4?,1 hour and 43 minutes,
RXhwZW5kNGJsZXM=,When was The Expendables 4 released?,"September 22, 2023",
RXhwZW5kNGJsZXM=,What is the IMDb rating of The Expendables 4?,4.8 out of 10,
RXhwZW5kNGJsZXM=,Who stars in The Expendables 4?,"Jason Statham, 50 Cent, and Megan Fox",/name/nm0005458/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who wrote The Expendables 4?,"Spenser Cohen, Dave Callaham, Kurt Wimmer, Max Adams, and Tad Daggerhart",/name/nm3079735/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who directed The Expendables 4?,Scott Waugh,/name/nm0915304/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who was the composer for The Expendables 4?,Guillaume Roussel,/name/nm1190889/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who was the producer of The Expendables 4?,"Jason Statham, Kevin King Templeton, Les Weldon, and Yariv Lerner",/name/nm0005458/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who was the executive producer of The Expendables 4?,"Avi Lerner, Basil Iwanyk, Spenser Cohen, Christa Campbell, Jon Feltheimer, Boaz Davidson, Guymon Casady, Steven Paul, Christopher Woodrow, Lati Grobman, and others",/name/nm0503592/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who was the cinematographer for The Expendables 4?,Tim Maurice-Jones,/name/nm0362165/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who was the editor of The Expendables 4?,Michael J. Duthie,/name/nm0244780/?ref_=ttfaq
RXhwZW5kNGJsZXM=,Who are the characters in The Expendables 4?,Toll Road,
RXhwZW5kNGJsZXM=,What is the plot of The Expendables 4?,"Armed with every weapon they can get their hands on, the Expendables are the world's last line of defense and the team that gets called when all other options are off the table.",
RXhwZW5kNGJsZXM=,What was the budget for The Expendables 4?,$100 million,
RXhwZW5kNGJsZXM=,How much did The Expendables 4 earn at the worldwide box office?,$37.9 million,
RXhwZW5kNGJsZXM=,How much did The Expendables 4 earn at the US box office?,$16.7 million,
RXhwZW5kNGJsZXM=,What is The Expendables 4 rated?,R,
RXhwZW5kNGJsZXM=,What genre is The Expendables 4?,"Action, Adventure, Thriller, and War",
RXhwZW5kNGJsZXM=,How many awards has The Expendables 4 won?,2 awards,
RXhwZW5kNGJsZXM=,How many awards has The Expendables 4 been nominated for?,9 nominations,
RXhwZW5kNGJsZXM=,,,
RXhwZW5kNGJsZXM=,,,
Umlja3kgU3Rhbmlja3k=,How long is Ricky Stanicky?,1 hour and 53 minutes,
Umlja3kgU3Rhbmlja3k=,When was Ricky Stanicky released?,"March 7, 2024",
Umlja3kgU3Rhbmlja3k=,What is the IMDb rating of Ricky Stanicky?,6.2 out of 10,
Umlja3kgU3Rhbmlja3k=,Who stars in Ricky Stanicky?,"Zac Efron, John Cena, and Andrew Santino",/name/nm1374980/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who wrote Ricky Stanicky?,"Peter Farrelly, Jeffrey Bushell, Mike Cerrone, Brian Jarvis, David Occhino, Jason Decker, Jim Freeman, and Pete Jones",/name/nm0268380/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who directed Ricky Stanicky?,Peter Farrelly,/name/nm0268380/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who was the composer for Ricky Stanicky?,Dave Palmer,/name/nm4134096/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who was the producer of Ricky Stanicky?,"Michael De Luca, Paul Currie, John Jacobs, and Thorsten Schumacher",/name/nm0006894/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who was the executive producer of Ricky Stanicky?,"Jeffrey Bushell, Domenic Benvenuto, Georgina Marquis, Jeff Okin, Levi Woodward, Marc S. Fischer, Nicki Cortese, Patrick Josten, Walter Josten, Wayne Marc Godfrey, and others",/name/nm0124244/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who was the cinematographer for Ricky Stanicky?,John Brawley,/name/nm1095487/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who was the editor of Ricky Stanicky?,Patrick J. Don Vito,/name/nm0004011/?ref_=ttfaq
Umlja3kgU3Rhbmlja3k=,Who are the characters in Ricky Stanicky?,Ricky Stanicky,
Umlja3kgU3Rhbmlja3k=,What is the plot of Ricky Stanicky?,"When three childhood best friends pull a prank that goes wrong, they invent the imaginary Ricky Stanicky to get them out of trouble. Twenty years later, they still use the nonexistent Ricky as a handy alibi for their immature behavior.",
Umlja3kgU3Rhbmlja3k=,What was the budget for Ricky Stanicky?,49.7 million,
Umlja3kgU3Rhbmlja3k=,What is Ricky Stanicky rated?,R,
Umlja3kgU3Rhbmlja3k=,What genre is Ricky Stanicky?,Comedy,
Umlja3kgU3Rhbmlja3k=,,,
Umlja3kgU3Rhbmlja3k=,,,
VG9wIEd1bjogTWF2ZXJpY2s=,How long is Top Gun: Maverick?,2 hours and 10 minutes,
VG9wIEd1bjogTWF2ZXJpY2s=,When was Top Gun: Maverick released?,"May 27, 2022",
VG9wIEd1bjogTWF2ZXJpY2s=,What is the IMDb rating of Top Gun: Maverick?,8.2 out of 10,
VG9wIEd1bjogTWF2ZXJpY2s=,Who stars in Top Gun: Maverick?,"Tom Cruise, Jennifer Connelly, and Miles Teller",/name/nm0000129/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who wrote Top Gun: Maverick?,"Justin Marks, Christopher McQuarrie, Peter Craig, Ehren Kruger, and Eric Warren Singer",/name/nm1098479/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who directed Top Gun: Maverick?,Joseph Kosinski,/name/nm2676052/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who was the composer for Top Gun: Maverick?,"Lady Gaga, Hans Zimmer, and Harold Faltermeyer",/name/nm3078932/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who was the producer of Top Gun: Maverick?,"Tom Cruise, David Ellison, Jerry Bruckheimer, and Christopher McQuarrie",/name/nm0000129/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who was the executive producer of Top Gun: Maverick?,"Chad Oman, Dana Goldberg, Don Granger, Mike Stenson, and Tommy Harper",/name/nm0648288/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who was the cinematographer for Top Gun: Maverick?,Claudio Miranda,/name/nm0592073/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who was the editor of Top Gun: Maverick?,Eddie Hamilton,/name/nm0357835/?ref_=ttfaq
VG9wIEd1bjogTWF2ZXJpY2s=,Who are the characters in Top Gun: Maverick?,Maverick and Iceman,
VG9wIEd1bjogTWF2ZXJpY2s=,What is the plot of Top Gun: Maverick?,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.",
VG9wIEd1bjogTWF2ZXJpY2s=,What was the budget for Top Gun: Maverick?,$170 million,
VG9wIEd1bjogTWF2ZXJpY2s=,How much did Top Gun: Maverick earn at the worldwide box office?,$1.5 billion,
VG9wIEd1bjogTWF2ZXJpY2s=,How much did Top Gun: Maverick earn at the US box office?,$719 million,
VG9wIEd1bjogTWF2ZXJpY2s=,What is Top Gun: Maverick rated?,PG-13,
VG9wIEd1bjogTWF2ZXJpY2s=,What genre is Top Gun: Maverick?,Action and Drama,
VG9wIEd1bjogTWF2ZXJpY2s=,How many awards has Top Gun: Maverick won?,107 awards,
VG9wIEd1bjogTWF2ZXJpY2s=,How many awards has Top Gun: Maverick been nominated for?,341 nominations,
VG9wIEd1bjogTWF2ZXJpY2s=,,,
VG9wIEd1bjogTWF2ZXJpY2s=,,,
VGl0YW5pYw==,How long is Titanic?,3 hours and 14 minutes,
VGl0YW5pYw==,When was Titanic released?,"December 19, 1997",
VGl0YW5pYw==,What is the IMDb rating of Titanic?,7.9 out of 10,
VGl0YW5pYw==,Who stars in Titanic?,"Leonardo DiCaprio, Kate Winslet, and Billy Zane",/name/nm0000138/?ref_=ttfaq
VGl0YW5pYw==,Who wrote Titanic?,James Cameron,/name/nm0000116/?ref_=ttfaq
VGl0YW5pYw==,Who directed Titanic?,James Cameron,/name/nm0000116/?ref_=ttfaq
VGl0YW5pYw==,Who was the composer for Titanic?,James Horner,/name/nm0000035/?ref_=ttfaq
VGl0YW5pYw==,Who was the producer of Titanic?,James Cameron and Jon Landau,/name/nm0000116/?ref_=ttfaq
VGl0YW5pYw==,Who was the executive producer of Titanic?,Rae Sanchini,/name/nm0761093/?ref_=ttfaq
VGl0YW5pYw==,Who was the cinematographer for Titanic?,Russell Carpenter,/name/nm0005665/?ref_=ttfaq
VGl0YW5pYw==,Who was the editor of Titanic?,"James Cameron, Conrad Buff IV, and Richard A. Harris",/name/nm0000116/?ref_=ttfaq
VGl0YW5pYw==,Who are the characters in Titanic?,"Jack Dawson, Rose DeWitt Bukater, Caledon 'Cal' Hockley, Molly Brown, Ruth Dewitt Bukater, Brock Lovett, Captain Edward J. Smith, Spicer Lovejoy, Thomas Andrews, Bruce Ismay, and others",
VGl0YW5pYw==,What is the plot of Titanic?,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",
VGl0YW5pYw==,What was the budget for Titanic?,$200 million,
VGl0YW5pYw==,How much did Titanic earn at the worldwide box office?,$2.26 billion,
VGl0YW5pYw==,How much did Titanic earn at the US box office?,$674 million,
VGl0YW5pYw==,What is Titanic rated?,PG-13,
VGl0YW5pYw==,What genre is Titanic?,Drama and Romance,
VGl0YW5pYw==,How many awards has Titanic won?,126 awards,
VGl0YW5pYw==,How many awards has Titanic been nominated for?,209 nominations,
VGl0YW5pYw==,,,
VGl0YW5pYw==,,,
Qmxvb2QgZm9yIER1c3Q=,How long is Blood for Dust?,1 hour and 38 minutes,
Qmxvb2QgZm9yIER1c3Q=,When was Blood for Dust released?,"April 19, 2024",
Qmxvb2QgZm9yIER1c3Q=,What is the IMDb rating of Blood for Dust?,7.4 out of 10,
Qmxvb2QgZm9yIER1c3Q=,Who stars in Blood for Dust?,"Kit Harington, Josh Lucas, and Stephen Dorff",/name/nm3229685/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,Who wrote Blood for Dust?,David Ebeltoft and Rod Blackhurst,/name/nm3848369/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,Who directed Blood for Dust?,Rod Blackhurst,/name/nm2060444/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,Who was the composer for Blood for Dust?,Nick Bohun,/name/nm3202295/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,Who was the producer of Blood for Dust?,"Petr Jákl, Ari Novak, Arun Kumar, Bernard Kira, Bobby Campbell, Mark Fasano, Nathan Klingher, Noah Lang, and Ryan Winterstern",/name/nm1362893/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,Who was the executive producer of Blood for Dust?,"Anthony Standberry, Caleb Ward, David Ebeltoft, David Gendron, Ford Corbett, Grady Craig, Justin Oakey, Kanwaldeep Kalsi, Luke Taylor, Martin J. Barab, and others",/name/nm6794301/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,Who was the cinematographer for Blood for Dust?,Justin Derry,/name/nm5279424/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,Who was the editor of Blood for Dust?,Justin Oakey,/name/nm2726732/?ref_=ttfaq
Qmxvb2QgZm9yIER1c3Q=,What is the plot of Blood for Dust?,"Cliff, a traveling salesman drowning under the weight of providing for his family and the myth of the American dream, finds himself on a dangerous path after a chance encounter with Ricky, a colleague from a dark past.",
Qmxvb2QgZm9yIER1c3Q=,What is Blood for Dust rated?,R,
Qmxvb2QgZm9yIER1c3Q=,What genre is Blood for Dust?,"Action, Crime, and Thriller",
Qmxvb2QgZm9yIER1c3Q=,How many awards has Blood for Dust won?,3 awards,
Qmxvb2QgZm9yIER1c3Q=,How many awards has Blood for Dust been nominated for?,6 nominations,
Qmxvb2QgZm9yIER1c3Q=,,,
Qmxvb2QgZm9yIER1c3Q=,,,
